Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2009","2009","7021","Annual value","USD","1931.3","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","406","Garlic","2009","2009","7021","Annual value","USD","1551.8","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","56","Maize","2009","2009","7021","Annual value","USD","232","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","867","Meat, cattle","2009","2009","7021","Annual value","USD","3232.8","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2009","2009","7021","Annual value","USD","2443","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1069","Meat, duck","2009","2009","7021","Annual value","USD","2083.2","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1017","Meat, goat","2009","2009","7021","Annual value","USD","4284.9","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1035","Meat, pig","2009","2009","7021","Annual value","USD","2568.3","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2009","2009","7021","Annual value","USD","70.9","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","257","Oil, palm","2009","2009","7021","Annual value","USD","253.2","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","403","Onions, dry","2009","2009","7021","Annual value","USD","759.2","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2009","2009","7021","Annual value","USD","645.8","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","27","Rice, paddy","2009","2009","7021","Annual value","USD","306.8","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","486","Bananas","2010","2010","7021","Annual value","USD","218.6","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","125","Cassava","2010","2010","7021","Annual value","USD","127","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2010","2010","7021","Annual value","USD","2032","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","406","Garlic","2010","2010","7021","Annual value","USD","1817.6","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","56","Maize","2010","2010","7021","Annual value","USD","246.7","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","867","Meat, cattle","2010","2010","7021","Annual value","USD","3626.3","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2010","2010","7021","Annual value","USD","2724.7","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1069","Meat, duck","2010","2010","7021","Annual value","USD","2479.4","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1017","Meat, goat","2010","2010","7021","Annual value","USD","4803.3","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1035","Meat, pig","2010","2010","7021","Annual value","USD","2867.9","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2010","2010","7021","Annual value","USD","97.8","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","257","Oil, palm","2010","2010","7021","Annual value","USD","349.1","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","403","Onions, dry","2010","2010","7021","Annual value","USD","593.4","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2010","2010","7021","Annual value","USD","748","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","27","Rice, paddy","2010","2010","7021","Annual value","USD","329.6","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","486","Bananas","2011","2011","7021","Annual value","USD","213.1","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","125","Cassava","2011","2011","7021","Annual value","USD","147.8","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2011","2011","7021","Annual value","USD","2162.4","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","406","Garlic","2011","2011","7021","Annual value","USD","2504.3","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","56","Maize","2011","2011","7021","Annual value","USD","304.2","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","867","Meat, cattle","2011","2011","7021","Annual value","USD","3866.3","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2011","2011","7021","Annual value","USD","2855.4","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1069","Meat, duck","2011","2011","7021","Annual value","USD","2532.4","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1017","Meat, goat","2011","2011","7021","Annual value","USD","5293","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1035","Meat, pig","2011","2011","7021","Annual value","USD","2938.1","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2011","2011","7021","Annual value","USD","149.4","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","257","Oil, palm","2011","2011","7021","Annual value","USD","533.5","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","403","Onions, dry","2011","2011","7021","Annual value","USD","1215.6","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2011","2011","7021","Annual value","USD","760.7","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","27","Rice, paddy","2011","2011","7021","Annual value","USD","350.2","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","486","Bananas","2012","2012","7021","Annual value","USD","228.2","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","125","Cassava","2012","2012","7021","Annual value","USD","167.9","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2012","2012","7021","Annual value","USD","2307.4","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","406","Garlic","2012","2012","7021","Annual value","USD","1886.6","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","56","Maize","2012","2012","7021","Annual value","USD","305.2","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","867","Meat, cattle","2012","2012","7021","Annual value","USD","3995.4","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2012","2012","7021","Annual value","USD","2949","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1069","Meat, duck","2012","2012","7021","Annual value","USD","2695.9","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1017","Meat, goat","2012","2012","7021","Annual value","USD","5610.6","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1035","Meat, pig","2012","2012","7021","Annual value","USD","2985.8","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2012","2012","7021","Annual value","USD","121.7","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","257","Oil, palm","2012","2012","7021","Annual value","USD","434.7","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","403","Onions, dry","2012","2012","7021","Annual value","USD","1307.4","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2012","2012","7021","Annual value","USD","511.7","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","27","Rice, paddy","2012","2012","7021","Annual value","USD","384.1","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","486","Bananas","2013","2013","7021","Annual value","USD","256","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","125","Cassava","2013","2013","7021","Annual value","USD","179.8","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2013","2013","7021","Annual value","USD","2338","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","406","Garlic","2013","2013","7021","Annual value","USD","1658.6","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","56","Maize","2013","2013","7021","Annual value","USD","299.6","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","867","Meat, cattle","2013","2013","7021","Annual value","USD","4105","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","USD","2665.6","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1069","Meat, duck","2013","2013","7021","Annual value","USD","2779.7","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1017","Meat, goat","2013","2013","7021","Annual value","USD","5848.2","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1035","Meat, pig","2013","2013","7021","Annual value","USD","3221.2","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","254","Oil palm fruit","2013","2013","7021","Annual value","USD","90.9","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","257","Oil, palm","2013","2013","7021","Annual value","USD","324.8","Fc","Calculated data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","403","Onions, dry","2013","2013","7021","Annual value","USD","874.8","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2013","2013","7021","Annual value","USD","851.2","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","27","Rice, paddy","2013","2013","7021","Annual value","USD","398.9","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","236","Soybeans","2013","2013","7021","Annual value","USD","521.6","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","486","Bananas","2014","2014","7021","Annual value","USD","270.3","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","125","Cassava","2014","2014","7021","Annual value","USD","146.9","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2014","2014","7021","Annual value","USD","2403.9","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","406","Garlic","2014","2014","7021","Annual value","USD","3433.2","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","56","Maize","2014","2014","7021","Annual value","USD","299.9","","Official data"
"PP","Producer Prices","171","Philippines","5532","Producer Price (USD/tonne)","867","Meat, cattle","2014","2014","7021","Annual value","USD","4072.6","Fc","Calculated data"
